id	title	description	colors	months	URL	画像アドレス1	画像アドレス2	画像アドレス3	画像アドレス4	画像アドレス5	画像アドレス6	画像アドレス7	画像アドレス8	画像アドレス9	画像アドレス10	画像アドレス11
0307	タチシバハギ	"【分布】
・原産：熱帯アメリカ
・南北アメリカ?太平洋諸島に広く帰化
・日本では南西諸島で定着（西表島・沖縄ほか）

【生育環境】
・畑地、樹園地、路傍、荒地
・人為攪乱地で優位に定着

【リスク】
・強い繁殖力と付着散布により拡散
・農作物との競合を引き起こし、収量・品質低下の恐れ
・在来植物群落を圧迫する侵略性


?? 和名：タチシバハギ　 学名：Desmodium incanum　 撮影：11月／住用フォレストポリスの池周辺　 見分け：紅紫色の小花を総状につける"	red	11月	https://kametorakusabana.fc2.page/%e3%82%bf%e3%83%81%e3%82%b7%e3%83%90%e3%83%8f%e3%82%ae/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tatisibahagi_202511_00.jpg										
0308	タチツボスミレ	check! 奄美で出会ったスミレたち　https://kametorakusabana.fc2.page/amami-sumire-guide/	purple		https://kametorakusabana.fc2.page/%e3%82%bf%e3%83%81%e3%83%84%e3%83%9c%e3%82%b9%e3%83%9f%e3%83%ac/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tatitubosumire_07-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tatitubosumire_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tatitubosumire_06-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tatitubosumire_01-1536x1152.jpg							
0309	タイワンレンギョウ		purple		https://kametorakusabana.fc2.page/%e3%82%bf%e3%82%a4%e3%83%af%e3%83%b3%e3%83%ac%e3%83%b3%e3%82%ae%e3%83%a7%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/taiwanrengyou_00.jpg										
0310	タイワンルリソウ		purple		https://kametorakusabana.fc2.page/%e3%82%bf%e3%82%a4%e3%83%af%e3%83%b3%e3%83%ab%e3%83%aa%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/taiwanrurisou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/taiwanrurisou_01-1536x1152.jpg									
0311	タイワンツクバネウツギ		white	10月	https://kametorakusabana.fc2.page/%e3%82%bf%e3%82%a4%e3%83%af%e3%83%b3%e3%83%84%e3%82%af%e3%83%90%e3%83%8d%e3%82%a6%e3%83%84%e3%82%ae/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/taiwantukubaneutugi_00.jpg										
0312	タイワンヤマツツジ	2022年4月6日　ツツジ山	red	4月	https://kametorakusabana.fc2.page/taiwanyamatutuzi/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/taiwanyamatutuji_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/taiwanyamatutuji_01.jpg									
0313	タカサブロウ		white		https://kametorakusabana.fc2.page/%e3%82%bf%e3%82%ab%e3%82%b5%e3%83%96%e3%83%ad%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/takasaburou_00.jpg										
0314	タマムラサキ		purple		https://kametorakusabana.fc2.page/%e3%82%bf%e3%83%9e%e3%83%a0%e3%83%a9%e3%82%b5%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tamamurasaki_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tamamurasaki_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tamamurasaki_02.jpg								
0315	タンキリマメ	"2025年10月5日　笠利・須野ダム

?? 和名：痰切豆,タンキリマメ,キツネマメ,ウイロウマメ 学名：Rhynchosia volubilis Lour.　 撮影：10月／笠利・須野ダムの林道　 見分け：花期は7月から9月（夏から初秋）で、葉腋から長さ5cmほどの総状花序が上向きにまっすぐ伸び、淡黄色の蝶形花を10数個つけます。花が終わると、花序はさらに倍近く伸びることがあります。"	yellow	10月	https://kametorakusabana.fc2.page/%e3%82%bf%e3%83%b3%e3%82%ad%e3%83%aa%e3%83%9e%e3%83%a1/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tankirimame_20251005_0.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tankirimame_20251005_1.jpg									
0316	テイキンザクラ		red	5月	https://kametorakusabana.fc2.page/%e3%83%86%e3%82%a4%e3%82%ad%e3%83%b3%e3%82%b6%e3%82%af%e3%83%a9/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/teikinzakura_20250530_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/teikinzakura_00-1536x1152.jpg									
0317	テンノウメ	1枚目、２枚目、2012年4月　奄美空港の植え込み	white	4月	https://kametorakusabana.fc2.page/tennoume/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tennoume_01-.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tennoume_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tennoume_00.jpg								
0318	テリハノイバラ		white	5月	https://kametorakusabana.fc2.page/%e3%83%86%e3%83%aa%e3%83%8f%e3%83%8e%e3%82%a4%e3%83%90%e3%83%a9/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/terihanoibara_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/terihanoibara_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/terihanoibara_01-1536x1152.jpg								
0319	テッポウユリ	1枚目、2022年4月15日	white	4月	https://kametorakusabana.fc2.page/teppouyuri/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/teppouyuri_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/teppouyuri_00-1-1536x1152.jpg									
0320	トケイソウ		purple	7月	https://kametorakusabana.fc2.page/%e3%83%88%e3%82%b1%e3%82%a4%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokeisou_00-1536x1152.jpg										
0321	トキワハゼ		purple	6月	https://kametorakusabana.fc2.page/%e3%83%88%e3%82%ad%e3%83%af%e3%83%8f%e3%82%bc/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokiwahaze_00-1536x1152.jpg										
0322	トキワカモメヅル	"2枚目、2025年6月　奄美自然観察の森
"	red	6月	https://kametorakusabana.fc2.page/%e3%83%88%e3%82%ad%e3%83%af%e3%82%ab%e3%83%a2%e3%83%a1%e3%83%85%e3%83%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokiwakamomeduru_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokiwakamomezuru_20250612_00.jpg									
0323	トクノシマエビネ		white		https://kametorakusabana.fc2.page/%e3%83%88%e3%82%af%e3%83%8e%e3%82%b7%e3%83%9e%e3%82%a8%e3%83%93%e3%83%8d/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokunoshimaebine_00.jpg										
0324	トクサラン		yellow		https://kametorakusabana.fc2.page/tokusaran/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokusaran_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokusaran_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokusaran_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokusaran_03.jpg							
0325	トックリキワタ		red		https://kametorakusabana.fc2.page/%e3%83%88%e3%83%83%e3%82%af%e3%83%aa%e3%82%ad%e3%83%af%e3%82%bf/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokkuri_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokkurikiwata_04.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokkuri_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokkuri_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tokkuri_03.jpg						
0326	トウバナ		red		https://kametorakusabana.fc2.page/%e3%83%88%e3%82%a6%e3%83%90%e3%83%8a/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/toubana_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/toubana_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/toubana_01.jpg								
0327	ツキイゲ		other		https://kametorakusabana.fc2.page/%e3%83%84%e3%82%ad%e3%82%a4%e3%82%b2/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tukiige_00.jpg										
0328	ツキヌキオトギリ	2010年5月末　三太郎付近散策にて	yellow	5月	https://kametorakusabana.fc2.page/%e3%83%84%e3%82%ad%e3%83%8c%e3%82%ad%e3%82%aa%e3%83%88%e3%82%ae%e3%83%aa/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsukinukiotogiri_00-1536x1152.jpg										
0329	ツメクサ		white		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%a1%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsumekusa_00.jpg										
0330	ツルボ		purple		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%83%9c/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turubo_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turubo_01.jpg									
0331	ツルグミ		white		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%82%b0%e3%83%9f/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turugumi_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turugumi_00.jpg									
0332	ツルモウリンカ		green		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%83%a2%e3%82%a6%e3%83%aa%e3%83%b3%e3%82%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turumourinnka_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turumourinnka_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turumourinnka_00-1536x1152.jpg								
0333	ツルナ	2枚目、2022年3月24日	yellow	3月	https://kametorakusabana.fc2.page/turuna/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsuruna_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsuruna_01.jpg									
0334	ツルニガクサ		red		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%83%8b%e3%82%ac%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turunigakusa_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turunigakusa_01-1536x1152.jpg									
0335	ツルノゲイトウ	"生育環境：日当たりのよい湿った場所、路傍や湿地周辺
分布：アジア広域原産／日本では本州中部以西に帰化
備考：特定外来生物ナガエツルノゲイトウとは別種

?? 和名：ツルノゲイトウ（蔓野鶏頭）　 学名：Alternanthera sessilis (L.) DC.　 撮影：11月／住用フォレストポリスの池　 見分け：白色の小花が葉腋に球状に密集。花柄がなく無柄"	white	11月	https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%83%8e%e3%82%b2%e3%82%a4%e3%83%88%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turunogeitou_202511_00.jpg										
0336	ツルラン		white	7月	https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%83%a9%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tururan_05-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tururan_03-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tururan_04-1.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tururan_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tururan_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tururan_00-1536x1152.jpg					
0337	ツルソバ		white		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%82%bd%e3%83%90/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turusoba_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turusoba_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turusoba_02-1536x1152.jpg								
0338	ツルウリクサ		purple		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%ab%e3%82%a6%e3%83%aa%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turuurikusa_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turuurikusa_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/turuurikusa_00-1536x1152.jpg								
0339	ツワブキ		yellow		https://kametorakusabana.fc2.page/%e3%83%84%e3%83%af%e3%83%96%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tuwabuki_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tuwabuki_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tuwabuki_03.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsuwabuki_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/tsuwabuki_01-1536x1152.jpg						
0340	ウリクサ		purple		https://kametorakusabana.fc2.page/%e3%82%a6%e3%83%aa%e3%82%af%e3%82%b5/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/urikusa_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/urikusa_01.jpg									
0341	ウスベニニガナ		red		https://kametorakusabana.fc2.page/%e3%82%a6%e3%82%b9%e3%83%99%e3%83%8b%e3%83%8b%e3%82%ac%e3%83%8a/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/usubeninigana_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/usubeninigana_00-1536x1152.jpg									
0342	ワニグチモダマ	2022年2月前半から中旬	white	2月	https://kametorakusabana.fc2.page/wanigutimodama/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/wanigutimodama_00.jpg										
0343	ヤエヤマセンニンソウ	"2021年1月２日　宇検の脇道
綿毛の種が開いていた　花は秋だと思われる"	white		https://kametorakusabana.fc2.page/yaeyamasenninsou/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yaeyamasenninnsou_00.jpg										
0344	ヤクシマスミレ	check! 奄美で出会ったスミレたち　https://kametorakusabana.fc2.page/amami-sumire-guide/	white	5月	https://kametorakusabana.fc2.page/%e3%83%a4%e3%82%af%e3%82%b7%e3%83%9e%e3%82%b9%e3%83%9f%e3%83%ac/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yakusimasumire_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yakusimasumire_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yakusimasumire_00-1536x1152.jpg								
0345	ヤマヒヨドリバナ		white		https://kametorakusabana.fc2.page/%e3%83%a4%e3%83%9e%e3%83%92%e3%83%a8%e3%83%89%e3%83%aa%e3%83%90%e3%83%8a/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yamahiyodoribana_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yamahiyodoribana_03.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yamahiyodoribana_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yamahiyodoribana_02-1536x1152.jpg							
0346	ヤマモモソウ（ガウラ）	2023年５月初旬　龍郷のパチンコ屋跡地	red	"5月,7月"	https://kametorakusabana.fc2.page/yamamomosou/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yamamomosou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yamamomosou_01.jpg									
0347	ヤナギバルイラソウ（柳葉ルイラ草）	"参考リンク　??夏の終わりに出会った花 ― ヤナギバルイラソウ ??????
8月の終わりごろ、散歩の途中でふと目に留まった花があります。それが ヤナギバルイラソウ（柳葉ルイラ草...（続く）

http://amamikametora.blog.fc2.com/blog-entry-5270.html"	purple	"7月,8月,9月,10月"	https://kametorakusabana.fc2.page/%e3%83%a4%e3%83%8a%e3%82%ae%e3%83%90%e3%83%ab%e3%82%a4%e3%83%a9%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yanagibaruirasou_00.jpg										
0348	ヤンバルアワブキ		white	6月	https://kametorakusabana.fc2.page/%e3%83%a4%e3%83%b3%e3%83%90%e3%83%ab%e3%82%a2%e3%83%af%e3%83%96%e3%82%ad/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yanbaruawabuki_20250627_00.jpg										
0349	ヤンバルゴマ		red	5月	https://kametorakusabana.fc2.page/%e3%83%a4%e3%83%b3%e3%83%90%e3%83%ab%e3%82%b4%e3%83%9e/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yanbarugoma_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yanbarugoma_20101003_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yanbarugoma_20101003_01.jpg								
0350	ヤッコソウ		other		https://kametorakusabana.fc2.page/%e3%83%a4%e3%83%83%e3%82%b3%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yakkosou_00.jpg										
0351	ユッカ		white		https://kametorakusabana.fc2.page/%e3%83%a6%e3%83%83%e3%82%ab/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yucca_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yucca_00.jpg									
0352	ユウゲショウ	"3枚目、2025年５月

ピックアップ　5月の草花??似て非なる2種類「ヒルザキツキミソウ」と「ユウゲショウ」
?? 今日は5月の草花、似て非なる2種類「ヒルザキツキミソウ」と「ユウゲショウ」についてです。??ヒルザ...（続く）

http://amamikametora.blog.fc2.com/blog-entry-5235.html"	red	5月	https://kametorakusabana.fc2.page/%e3%83%a6%e3%82%a6%e3%82%b2%e3%82%b7%e3%83%a7%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuugeshou_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuugeshou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yugeshou_202505_00.jpg								
0353	ユウコクラン		purple	5月	https://kametorakusabana.fc2.page/%e3%83%a6%e3%82%a6%e3%82%b3%e3%82%af%e3%83%a9%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuukokuran_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yukokuran_01-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yukokuran_02.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yukokuran_00.jpg							
0354	ユウナ		yellow	7月	https://kametorakusabana.fc2.page/%e3%83%a6%e3%82%a6%e3%83%8a/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuuna_00-1536x1152.jpg										
0355	ユウレイラン		white		https://kametorakusabana.fc2.page/%e3%83%a6%e3%82%a6%e3%83%ac%e3%82%a4%e3%83%a9%e3%83%b3/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuureiran_03.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuureiran_02-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuureiran_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuureiran_00.jpg							
0356	ユワンツチトリモチ		red		https://kametorakusabana.fc2.page/yuwantutitorimoti/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuwantutitorimoti_01.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuwantutitorimoti_00.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/yuwantutitorimoti_00.jpg								
0357	ザクロソウ		white		https://kametorakusabana.fc2.page/%e3%82%b6%e3%82%af%e3%83%ad%e3%82%bd%e3%82%a6/	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/zakurosou_00-1536x1152.jpg	https://kametorakusabana.fc2.page/wordpress/wp-content/uploads/zakurosou_01-1536x1152.jpg									
